,CHOY.16.01,CHOY.16.04,CHOY.16.05,CHOY.16.08,CHOY.16.11,CHOY.16.12,CHOY.16.R.01,CHOY.16.R.03,CHOY.16.R.04,CHOY.16.R.05,CHOY.16.R.2
ENSAMXG00000003061,5.57604768444611,6.64123733411985,6.23338757857848,6.90901716057208,6.45427870147941,6.92324644819162,6.15029496097937,6.12924537267929,5.57604768444611,5.57604768444611,5.57604768444611
ENSAMXG00000003062,7.63020218189748,8.28568910022348,8.47816782753831,7.88824096389069,8.22759141553611,8.61490770307319,7.95363911885054,8.50387746161145,8.45120825872207,8.44819117392374,8.17851423054095
ENSAMXG00000003063,5.57604768444611,8.33435691508648,8.51458286558019,8.30891413912396,7.96805466558872,7.90277272292581,8.37467592617422,8.71303613078113,8.26332749141119,8.31759118233452,5.57604768444611
ENSAMXG00000003064,6.52908196743036,5.57604768444611,6.41994672866045,6.28791108055321,6.60019889423317,6.55443056218027,6.50391744671537,6.54449577252177,5.57604768444611,5.57604768444611,5.57604768444611
ENSAMXG00000003065,6.03525941149885,6.62141932588092,5.57604768444611,6.38908635669218,6.39909412387107,6.30019551084389,6.11784489232747,6.3260809109263,5.57604768444611,6.32851142620874,6.36603977853723
ENSAMXG00000003067,7.17398709562449,7.7599959944594,7.51242821815971,7.41097594479389,7.34236789276421,7.50752227482669,7.09395544089293,7.85580620334742,7.35519484879751,7.02208886810449,7.14037057164716
ENSAMXG00000003069,8.63462984507103,8.08893053093119,7.87411963102347,8.31921931857304,8.2499149591228,8.52707060067771,8.94123503421315,8.88571398071773,8.61668274280552,9.46949990058722,8.74293899509678
ENSAMXG00000003071,6.69104701103653,6.83543269043306,6.3920827189075,6.24276198752528,6.83573848116388,6.64064262624359,6.48500871263829,6.12924537267929,6.6176413692319,6.75543365372965,6.53781139909482
ENSAMXG00000003072,6.5724564348634,6.13783123247231,6.67615301223546,7.12806578371795,6.11898494342124,6.09075572814256,6.3607854258607,6.43087546052724,6.81667258015818,6.68517508526789,6.60162954573153
ENSAMXG00000003073,10.7192296646205,10.9141971111864,10.8504084016984,10.9313295986594,11.5102312923447,11.1458720102732,11.0119570635888,11.3853518645528,11.4612165312196,11.5227896443343,11.4063899173675
ENSAMXG00000003074,7.37459022352201,6.46831873918237,7.07105471342337,7.51549031035326,6.78203515361815,6.49821210217889,7.64198586045895,7.31488196309955,7.17573635671026,6.89727619676092,7.1993119476091
ENSAMXG00000003075,6.15033409676144,6.13783123247231,6.30140262081554,6.87685968933926,6.27428557865619,6.09075572814256,6.23770326483285,5.99531546658839,6.07529869773238,6.26939406564582,5.57604768444611
ENSAMXG00000003076,11.9898465792502,12.1853573895442,12.4196824827494,11.8636935983928,12.9275232717389,12.7616490899856,11.8214962096155,12.5494148470034,12.5115200264284,12.6113145161154,12.3420932042654
ENSAMXG00000003079,7.94439104299577,7.57969048589486,7.84507825129444,8.59456729403638,8.11016003254441,7.47730734441149,8.59429726449852,8.31993408672777,8.86736737621171,8.33168766174868,8.45886394781179
ENSAMXG00000003080,7.44511347809699,7.54557536470797,7.35042058282206,8.24179381722529,7.15031452878105,7.33141205534338,7.26482350596575,7.11756446536163,7.51151167145112,7.37928677193736,7.70096535143272
ENSAMXG00000003081,9.16133735683651,7.80319304954908,10.0597384426179,10.1947672903563,8.03450663961642,7.16543440871569,7.89584093746651,8.10761685801806,9.82871048902237,8.02374146115258,7.9703404441698
ENSAMXG00000003083,10.7066512162429,9.93118595290269,10.4538352441606,9.96980137691088,10.4647740319705,10.5088466877571,11.0196687282447,10.2958294316871,10.2425412180927,10.866338240982,10.4084408019496
ENSAMXG00000003085,6.67860838087646,6.81929008157608,6.41994672866045,6.85485319493309,6.64380405309226,7.08332798882099,7.22895742946724,6.97776217120753,7.10924346708506,7.07327989699419,7.29846797337711
ENSAMXG00000003086,6.77383130279872,7.69240157941122,6.79014461527868,7.72320645094054,6.78203515361815,7.00621688216281,7.11424052276356,7.10555320596657,6.35970762121633,6.73834724929974,7.07823299328142
ENSAMXG00000003087,7.18176955775665,6.92729491852367,6.98537637625346,7.85008699020786,7.02640818252649,7.38199348333932,6.00531222531263,5.57604768444611,6.13354150223728,6.26939406564582,6.78675885690194
ENSAMXG00000003089,9.39541601044568,8.89719595209486,9.06203460945304,8.44975264391948,9.01762376223843,8.87702241576214,9.21755181165525,8.48321461364153,8.66948673788761,8.73471501883059,8.78168787843693
ENSAMXG00000003091,6.46748469769211,6.49198900503411,6.26829399657777,6.64496868456083,6.68540919610485,6.60716305237672,6.84188300966785,6.90776559995927,7.46156258291676,7.15761596369772,7.06538441528064
ENSAMXG00000003092,9.17014354065926,8.76659681282172,9.25540565368737,9.57517995307705,9.52147045969589,9.69227346346042,8.76420324773112,9.6320015995375,10.0035036883489,9.87568904162891,8.21031057226845
ENSAMXG00000003093,7.27850128019035,6.64123733411985,6.71567947155096,6.820928384655,6.66484173218826,7.20438985094837,7.25595827567161,7.14121373214733,7.40952643820948,7.42656227470332,7.24440958873015
ENSAMXG00000003094,8.07356994874081,7.52816713667053,7.47386480768467,7.36232007956165,7.28561842945156,7.44634371906905,7.85771036737053,7.77417080293065,7.7659563082312,7.84211933311858,7.76089100730476
ENSAMXG00000003095,7.46366920314126,6.882380840894,7.92346347098605,7.96586223534238,7.8167359605558,7.25132855913619,6.60919175779616,7.95125336547636,7.19177740682993,7.52463318504442,7.17609413847476
ENSAMXG00000003096,6.36492287702267,6.66063115028171,6.41994672866045,6.30936624610685,6.62226715773995,6.47858485256974,6.42542681635482,6.12924537267929,6.27865927691541,6.26939406564582,6.09687163689493
ENSAMXG00000003097,6.71544010892862,6.91253617276254,7.43407243767579,7.03812757982629,7.11050356625947,7.43056781326355,6.99782717485799,6.54449577252177,6.81667258015818,6.92630008663191,6.75251228730365
ENSAMXG00000003099,7.56392378016872,7.69240157941122,7.84507825129444,7.46432843065768,7.93355358746601,8.14394316296647,7.89046022582013,7.43954086274522,8.08572269665419,8.30811287604469,7.71620706042823
ENSAMXG00000003100,5.57604768444611,7.0385802190814,7.18844664865159,6.61689994780107,7.21375605097266,6.37227897873165,6.28969889300722,6.83275901543798,6.67148065795633,6.68517508526789,6.39306033033373
ENSAMXG00000003101,9.56885535680377,8.92569371566664,8.31696661461153,9.22647934111516,8.78146717351395,9.24168680666438,9.6042358538356,8.78197607973366,8.77910789760672,9.7179820866304,8.88548686607487
ENSAMXG00000003102,8.36067615230301,7.78177213680876,5.57604768444611,6.61689994780107,7.04087181583348,5.57604768444611,8.69688861895918,5.57604768444611,5.57604768444611,5.57604768444611,5.57604768444611
ENSAMXG00000003105,8.37000998925634,9.14322410187489,8.67966405227528,8.61960789510582,9.09541911438099,9.42490928590774,8.30496881711024,8.36599539491324,8.41437299815439,8.45676044541139,7.95777780802376
ENSAMXG00000003107,7.81079402454096,7.47445008632925,8.01053444014591,6.91952041570271,7.53682922336499,7.89171981333961,7.51172735806992,7.52755039369205,7.3826619206879,7.37928677193736,7.47525794570601
ENSAMXG00000003108,9.00657317913801,8.28072643709712,8.62261792435764,8.80531310150742,8.62573318137672,8.3447777881851,9.12095383599132,8.80863422717293,8.63804356459429,8.56756383113918,8.45886394781179
ENSAMXG00000003111,7.85683644337953,7.90537845073114,7.7850084472549,7.49017050744425,7.8469186555846,7.64864043692515,7.49720344686647,7.50179059362844,7.51151167145112,7.63935119069909,7.77545269801953
ENSAMXG00000003114,11.0895194558414,11.3172106266125,11.0101695412766,10.4908921353739,11.3335454627605,11.4330166287279,11.253446998019,11.0443015579249,11.583602041528,11.4676655451176,11.6245920131361
ENSAMXG00000003115,10.8809586389506,10.012542220944,10.7165693980202,9.35350869891557,10.1351218372973,10.5667551000738,10.1188331914252,9.6613159559221,9.7411849425636,10.1181321818892,10.0656081823264
ENSAMXG00000003116,8.53086334863633,8.22492106737029,8.33753559644091,8.07243038208293,8.54757609139771,7.90826497698939,8.51466025674569,8.25765840244009,8.06180081881409,8.49883251894795,8.30639598049486
ENSAMXG00000003117,8.30005102326915,8.32956667385964,8.46426287056075,8.10082318256823,7.97484958051497,7.98287685149323,7.68051174414322,7.86893500057987,7.75587414909863,7.8817786688455,8.19450476921259
ENSAMXG00000003118,7.70343937199822,8.12839507085411,8.26953280975192,7.88824096389069,8.65084523951423,8.37233252586105,7.60227093316322,7.86893500057987,7.75587414909863,8.0584351432556,8.01944829868685
ENSAMXG00000003119,7.39422805869641,7.35951093967144,6.92426302194278,7.36939043807986,6.78203515361815,7.16543440871569,7.1919645304519,6.92213873674023,6.923352981933,7.23619715363587,7.09093621984347
ENSAMXG00000003120,6.80726162628645,6.58040767014921,6.69612430552821,6.42588613300427,6.39909412387107,6.84654828864698,6.42542681635482,6.43087546052724,6.39697876751564,6.35625489627295,6.80344602750704
ENSAMXG00000003121,8.26703917314568,8.16674756555933,8.0040334474106,7.54644063398506,7.96805466558872,8.17578428001751,7.60227093316322,7.46660047615775,7.59442604748495,7.53317981685274,7.5635834075195
ENSAMXG00000003122,7.82940391781826,7.69240157941122,7.41368705069736,7.83059005891365,7.35340491015351,7.39022361631567,7.89046022582013,8.44950251640273,8.31775924653972,7.94535847319317,8.0668301782444
ENSAMXG00000003123,6.82894185862854,6.55915555391651,6.44682383265897,6.44363775469124,6.53042571508031,6.30019551084389,6.54047800773869,6.87841347008809,6.35970762121633,6.58912913331897,6.98499950908065
ENSAMXG00000003124,11.349224254913,10.5133288065175,11.0023127475626,9.8154608318537,11.1114778992116,11.0482680189895,10.8550140186714,10.0372520429132,10.3097652056622,10.6393116612887,10.8637228105562
ENSAMXG00000003125,7.24957311298381,6.58040767014921,7.09820764487077,7.564653833137,6.70553271354075,6.70412505965094,8.10889208835989,7.35461151453582,7.74571371236415,7.63935119069909,7.70096535143272
ENSAMXG00000003126,6.58644006948363,7.0385802190814,6.73484010410189,6.94021874270075,6.90319502278337,6.64064262624359,6.5755170809833,6.84820469062196,6.81667258015818,6.7887334605055,6.51542716811645
ENSAMXG00000003127,6.66600083837136,7.45601970343772,7.30633910742746,7.47731626404197,6.9353526103072,7.26959423809359,7.43736033250916,7.58569098530845,7.74571371236415,7.27885043395507,7.42864424096209
ENSAMXG00000003128,9.10180768494519,9.30569873954981,9.39462973127436,8.24179381722529,8.1818230622797,9.73011633831154,8.79808648113557,8.72359490665211,8.48117572763147,8.23987261956274,8.76772041534222
ENSAMXG00000003129,6.28747219509723,6.71648601067908,6.33295042294407,7.04745340628407,6.72523617026338,6.73432262266164,6.33789234778794,5.57604768444611,5.57604768444611,6.7887334605055,6.1381004632802
ENSAMXG00000003130,6.48332827680539,7.29771933260014,6.3920827189075,6.01471713637436,6.60019889423317,7.3053072945494,6.71803703524982,5.87303449022374,6.58945924102889,6.23769412915797,6.83600776663837
ENSAMXG00000003131,5.57604768444611,6.98436565575177,6.30140262081554,5.57604768444611,5.57604768444611,5.57604768444611,7.04158222399234,5.57604768444611,5.57604768444611,5.57604768444611,5.57604768444611
ENSAMXG00000003132,8.38235798596091,7.94415059267824,7.91652522394647,8.41186724584914,7.8167359605558,7.62844147794121,8.80365533485993,8.73059030486242,8.63804356459429,8.78965909248292,8.99119876447685
ENSAMXG00000003133,7.18176955775665,7.34942878748138,6.98537637625346,7.89293408145288,6.68540919610485,7.14545396917724,7.78384346065032,6.7849477052845,7.10924346708506,7.00891191816813,7.36028074409443
ENSAMXG00000003134,8.56361935031312,7.8921998815836,8.26953280975192,8.32944809917724,8.06654390221197,8.13470745674244,7.94848679809401,8.64054028574594,8.32441451466602,8.28895848061309,7.96407383605837
ENSAMXG00000003136,6.22278715927057,6.53736142410033,6.59159572377608,6.78581995633091,6.62226715773995,7.08332798882099,6.94053604012881,6.86342004688648,7.02022743954684,6.86742246763376,6.69875421003768
ENSAMXG00000003139,6.46748469769211,7.26559081025476,7.16337837101212,6.95041867454101,7.01175217407265,6.94761423170129,6.71803703524982,6.75174102012813,7.15947024712094,6.66676016366814,6.89816724739198
ENSAMXG00000003140,6.32728481096665,7.02527555478734,7.18844664865159,7.23531878351094,6.87001834886002,6.55443056218027,7.0199224072096,7.26330196243408,7.87204270472562,6.82094912894765,7.41910755512691
ENSAMXG00000003142,12.7033818863163,12.3331307684284,12.8286954518969,11.9052501028942,12.2218067301103,12.3587611870815,12.4847035338246,12.7246102660908,12.9152263069783,12.8196547162468,12.3896218206871
ENSAMXG00000003144,9.82698905149108,11.3528708044536,9.85296488470056,10.1883595521487,11.1430906128225,10.5380920218484,9.8772968899242,9.77794564843361,10.3771247653666,11.2640332751292,10.9753347963842
ENSAMXG00000003145,8.94825832171019,10.2396820426265,9.86690668486368,9.53235088595834,9.41422524840566,10.8375990619126,9.42573165317728,9.19102735966714,9.21326235966473,9.13989460332329,9.28270228756822
ENSAMXG00000003146,7.47588789421413,7.57969048589486,7.33954983395281,7.50920803128684,7.09691783068492,6.88560526911036,7.50448638924169,8.10761685801806,6.923352981933,8.20955617412929,8.12381782531357
ENSAMXG00000003148,8.61396259534707,8.53024571066211,8.76111111168271,8.45596763237889,9.26102474764219,8.86610829594414,8.6261858600823,8.83803444249849,9.37331697534031,9.64231817293278,9.34945438842177
ENSAMXG00000003150,9.2960912668124,9.00789905225213,9.2738982573424,9.05090057135974,9.58516936251337,9.15947250502385,8.93871166155552,9.39717819533872,9.11085647904387,9.20668413069402,9.01201699070381
ENSAMXG00000003153,7.0931207488083,7.06471995696815,6.73484010410189,7.19522948762243,7.05514905746856,7.19477255283174,6.78874956013233,7.25271291250781,7.05668984812167,7.15761596369772,6.75251228730365
ENSAMXG00000003155,7.35463175403954,7.76729496918786,7.24885976157249,7.61778026271864,6.66484173218826,7.64864043692515,6.42542681635482,6.20223783479096,6.39697876751564,6.32851142620874,5.57604768444611
ENSAMXG00000003156,7.76308472767322,7.46526895241105,7.54984473997274,7.71250444876934,7.27393941125952,7.4619217242747,6.96381961500684,7.62565292462574,6.94343936954376,7.51602824132462,7.1993119476091
ENSAMXG00000003158,7.10147043154536,7.50159584335004,7.48361751038216,7.61198523539023,7.13719757157817,7.20438985094837,7.22895742946724,7.60981758180635,7.22321270418024,7.29961785167455,7.27713786725882
ENSAMXG00000003159,6.61375427380549,6.49198900503411,6.80790955424932,6.820928384655,6.78203515361815,6.62405926400874,6.46564513068839,5.99531546658839,6.35970762121633,6.40871985535173,6.27813373174553
ENSAMXG00000003161,8.72404027168497,9.03427449040067,9.15916073033342,8.4775039505828,8.80024193757983,9.11191430032423,8.6071399780107,8.81850252306824,9.59222975674619,8.99609292273391,8.91424674505158
ENSAMXG00000003165,6.98772447692889,6.9418506919034,7.09820764487077,7.40414208201815,7.30864012607675,6.91084889323842,6.8799833145928,7.20938174960434,6.81667258015818,6.29960650741396,6.73492628724847
ENSAMXG00000003166,7.18950022311239,7.48356422447709,6.8425222766879,7.21143003482404,7.01175217407265,7.55871369186127,6.76107864760827,6.35373889797422,6.58945924102889,6.43362754400067,6.62190552798209
ENSAMXG00000003167,7.05041605523822,6.69823553562955,6.77205523623895,7.09294768785339,6.4804671841127,7.11481526338597,6.55817723610011,6.817074089066,6.49891302556858,6.52603329176669,6.58087628536823
ENSAMXG00000003168,8.09647347592214,8.13946348782386,7.94406461463828,8.08060344403351,7.94746086575642,8.16676236503672,8.25233896667103,8.51612968727765,8.69006417808421,8.68481341079514,8.38241740917757
ENSAMXG00000003171,7.5808188183984,7.76729496918786,7.71397302508623,7.32633826481956,7.87642853115435,7.85229447273528,6.94053604012881,8.06314353634339,7.91759121160624,7.66265088746755,7.80410033702809
ENSAMXG00000003172,8.19149391271516,8.16674756555933,8.47816782753831,7.58853903955029,8.5872003800891,8.16222895508162,8.2970017210003,8.272281797963,8.26332749141119,8.17855346230719,8.81939970912707
ENSAMXG00000003173,5.57604768444611,6.21192302236405,6.41994672866045,6.77383559187791,6.30766915985745,6.53610831439353,6.42542681635482,6.20223783479096,6.23407630958193,6.54758893718865,6.60162954573153
ENSAMXG00000003174,7.27133490058731,7.61291563651326,7.18844664865159,8.10483123966731,7.27393941125952,7.09392149867296,7.90119999105286,7.12945028487507,7.00153352815092,7.33011097928146,7.53772903667478
ENSAMXG00000003175,6.95971254561236,7.13967828323642,6.97042116724561,7.09294768785339,6.91939636673671,6.81965527493956,6.59251622226278,6.86342004688648,6.98251383111925,6.8366773543633,6.58087628536823
